image_path,rel_path,split,identity,label,spoof_type,illumination,environment
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5933\live\005093.jpg,Data/train/5933/live/005093.jpg,train,5933,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4675\spoof\334752.jpg,Data/train/4675/spoof/334752.jpg,train,4675,1,5,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1186\live\057661.jpg,Data/train/1186/live/057661.jpg,train,1186,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9967\live\402214.jpg,Data/train/9967/live/402214.jpg,train,9967,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8190\live\374933.jpg,Data/train/8190/live/374933.jpg,train,8190,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2316\live\216637.jpg,Data/train/2316/live/216637.jpg,train,2316,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\543\live\240553.jpg,Data/train/543/live/240553.jpg,train,543,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4047\live\318913.jpg,Data/train/4047/live/318913.jpg,train,4047,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3596\live\025386.jpg,Data/train/3596/live/025386.jpg,train,3596,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1686\spoof\303953.jpg,Data/train/1686/spoof/303953.jpg,train,1686,1,2,3,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7165\spoof\474768.jpg,Data/train/7165/spoof/474768.jpg,train,7165,1,8,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4590\live\171500.jpg,Data/train/4590/live/171500.jpg,train,4590,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7583\live\160347.jpg,Data/train/7583/live/160347.jpg,train,7583,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7051\live\209703.jpg,Data/train/7051/live/209703.jpg,train,7051,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8238\live\233276.jpg,Data/train/8238/live/233276.jpg,train,8238,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5715\live\160670.jpg,Data/train/5715/live/160670.jpg,train,5715,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3339\live\137167.jpg,Data/train/3339/live/137167.jpg,train,3339,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1002\spoof\242047.jpg,Data/train/1002/spoof/242047.jpg,train,1002,1,1,4,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3402\spoof\029023.jpg,Data/train/3402/spoof/029023.jpg,train,3402,1,4,3,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4582\live\108745.jpg,Data/train/4582/live/108745.jpg,train,4582,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2158\spoof\467310.jpg,Data/train/2158/spoof/467310.jpg,train,2158,1,3,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6581\live\405112.jpg,Data/train/6581/live/405112.jpg,train,6581,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3147\live\035969.jpg,Data/train/3147/live/035969.jpg,train,3147,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8566\live\401537.jpg,Data/train/8566/live/401537.jpg,train,8566,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8599\live\160806.jpg,Data/train/8599/live/160806.jpg,train,8599,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9253\spoof\392252.jpg,Data/train/9253/spoof/392252.jpg,train,9253,1,10,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4021\live\054727.jpg,Data/train/4021/live/054727.jpg,train,4021,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2424\spoof\430574.jpg,Data/train/2424/spoof/430574.jpg,train,2424,1,3,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\483\live\103337.jpg,Data/train/483/live/103337.jpg,train,483,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8454\spoof\002310.jpg,Data/train/8454/spoof/002310.jpg,train,8454,1,9,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8189\live\482067.jpg,Data/train/8189/live/482067.jpg,train,8189,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5374\spoof\021000.jpg,Data/train/5374/spoof/021000.jpg,train,5374,1,6,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4509\live\480661.jpg,Data/train/4509/live/480661.jpg,train,4509,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\10010\live\097023.jpg,Data/train/10010/live/097023.jpg,train,10010,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8013\live\285425.jpg,Data/train/8013/live/285425.jpg,train,8013,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9860\spoof\339359.jpg,Data/train/9860/spoof/339359.jpg,train,9860,1,10,4,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1638\spoof\449651.jpg,Data/train/1638/spoof/449651.jpg,train,1638,1,2,3,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1368\live\139006.jpg,Data/train/1368/live/139006.jpg,train,1368,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5149\spoof\282509.jpg,Data/train/5149/spoof/282509.jpg,train,5149,1,6,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3137\spoof\478776.jpg,Data/train/3137/spoof/478776.jpg,train,3137,1,4,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8860\spoof\373852.jpg,Data/train/8860/spoof/373852.jpg,train,8860,1,9,4,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\259\live\253295.jpg,Data/train/259/live/253295.jpg,train,259,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7172\live\370177.jpg,Data/train/7172/live/370177.jpg,train,7172,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7596\live\108112.jpg,Data/train/7596/live/108112.jpg,train,7596,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\807\live\468323.jpg,Data/train/807/live/468323.jpg,train,807,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\457\spoof\162927.jpg,Data/train/457/spoof/162927.jpg,train,457,1,1,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7060\live\029313.jpg,Data/train/7060/live/029313.jpg,train,7060,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1509\spoof\434589.jpg,Data/train/1509/spoof/434589.jpg,train,1509,1,2,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9258\live\270212.jpg,Data/train/9258/live/270212.jpg,train,9258,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7482\spoof\253875.jpg,Data/train/7482/spoof/253875.jpg,train,7482,1,8,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6100\live\420121.jpg,Data/train/6100/live/420121.jpg,train,6100,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7668\live\257369.jpg,Data/train/7668/live/257369.jpg,train,7668,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9981\spoof\424321.jpg,Data/train/9981/spoof/424321.jpg,train,9981,1,10,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9321\spoof\088579.jpg,Data/train/9321/spoof/088579.jpg,train,9321,1,10,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7316\live\372942.jpg,Data/train/7316/live/372942.jpg,train,7316,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6077\live\210740.jpg,Data/train/6077/live/210740.jpg,train,6077,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2969\spoof\459555.jpg,Data/train/2969/spoof/459555.jpg,train,2969,1,3,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2945\spoof\363621.jpg,Data/train/2945/spoof/363621.jpg,train,2945,1,3,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7172\live\445371.jpg,Data/train/7172/live/445371.jpg,train,7172,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5870\live\272714.jpg,Data/train/5870/live/272714.jpg,train,5870,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9738\spoof\146230.jpg,Data/train/9738/spoof/146230.jpg,train,9738,1,10,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2301\spoof\331304.jpg,Data/train/2301/spoof/331304.jpg,train,2301,1,3,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4628\live\284412.jpg,Data/train/4628/live/284412.jpg,train,4628,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3520\spoof\224953.jpg,Data/train/3520/spoof/224953.jpg,train,3520,1,4,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8028\spoof\402956.jpg,Data/train/8028/spoof/402956.jpg,train,8028,1,8,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\438\spoof\313541.jpg,Data/train/438/spoof/313541.jpg,train,438,1,1,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7173\spoof\205894.jpg,Data/train/7173/spoof/205894.jpg,train,7173,1,8,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5415\live\100643.jpg,Data/train/5415/live/100643.jpg,train,5415,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3438\spoof\175760.jpg,Data/train/3438/spoof/175760.jpg,train,3438,1,4,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4322\live\304819.jpg,Data/train/4322/live/304819.jpg,train,4322,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\494\spoof\110543.jpg,Data/train/494/spoof/110543.jpg,train,494,1,1,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5696\spoof\393562.jpg,Data/train/5696/spoof/393562.jpg,train,5696,1,6,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\10171\live\196453.jpg,Data/train/10171/live/196453.jpg,train,10171,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7027\spoof\108475.jpg,Data/train/7027/spoof/108475.jpg,train,7027,1,7,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\10033\spoof\491539.jpg,Data/train/10033/spoof/491539.jpg,train,10033,1,10,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9539\spoof\457095.jpg,Data/train/9539/spoof/457095.jpg,train,9539,1,10,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1821\spoof\359911.jpg,Data/train/1821/spoof/359911.jpg,train,1821,1,2,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5151\live\116769.jpg,Data/train/5151/live/116769.jpg,train,5151,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4577\spoof\001774.jpg,Data/train/4577/spoof/001774.jpg,train,4577,1,5,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8039\spoof\029555.jpg,Data/train/8039/spoof/029555.jpg,train,8039,1,8,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1451\spoof\120453.jpg,Data/train/1451/spoof/120453.jpg,train,1451,1,2,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2389\live\448985.jpg,Data/train/2389/live/448985.jpg,train,2389,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3896\live\116232.jpg,Data/train/3896/live/116232.jpg,train,3896,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\61\spoof\482726.jpg,Data/train/61/spoof/482726.jpg,train,61,1,1,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8257\live\204446.jpg,Data/train/8257/live/204446.jpg,train,8257,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\19\live\039256.jpg,Data/train/19/live/039256.jpg,train,19,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7575\live\170841.jpg,Data/train/7575/live/170841.jpg,train,7575,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\207\spoof\091401.jpg,Data/train/207/spoof/091401.jpg,train,207,1,1,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9056\live\172915.jpg,Data/train/9056/live/172915.jpg,train,9056,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8045\live\451361.jpg,Data/train/8045/live/451361.jpg,train,8045,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9237\spoof\151022.jpg,Data/train/9237/spoof/151022.jpg,train,9237,1,10,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7913\live\269883.jpg,Data/train/7913/live/269883.jpg,train,7913,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6218\spoof\492432.jpg,Data/train/6218/spoof/492432.jpg,train,6218,1,7,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4385\spoof\180141.jpg,Data/train/4385/spoof/180141.jpg,train,4385,1,5,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5049\spoof\478902.jpg,Data/train/5049/spoof/478902.jpg,train,5049,1,5,2,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2262\spoof\262001.jpg,Data/train/2262/spoof/262001.jpg,train,2262,1,3,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4873\spoof\145100.jpg,Data/train/4873/spoof/145100.jpg,train,4873,1,5,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1217\spoof\432388.jpg,Data/train/1217/spoof/432388.jpg,train,1217,1,2,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7686\live\302312.jpg,Data/train/7686/live/302312.jpg,train,7686,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\490\live\313001.jpg,Data/train/490/live/313001.jpg,train,490,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7989\live\333040.jpg,Data/train/7989/live/333040.jpg,train,7989,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1630\live\287788.jpg,Data/train/1630/live/287788.jpg,train,1630,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1496\live\319616.jpg,Data/train/1496/live/319616.jpg,train,1496,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1823\live\166218.jpg,Data/train/1823/live/166218.jpg,train,1823,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3928\live\159495.jpg,Data/train/3928/live/159495.jpg,train,3928,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5809\live\269322.jpg,Data/train/5809/live/269322.jpg,train,5809,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7547\spoof\026838.jpg,Data/train/7547/spoof/026838.jpg,train,7547,1,8,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9109\spoof\052049.jpg,Data/train/9109/spoof/052049.jpg,train,9109,1,9,2,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\595\live\196813.jpg,Data/train/595/live/196813.jpg,train,595,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9999\spoof\038385.jpg,Data/train/9999/spoof/038385.jpg,train,9999,1,10,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\66\spoof\248455.jpg,Data/train/66/spoof/248455.jpg,train,66,1,1,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3259\spoof\391976.jpg,Data/train/3259/spoof/391976.jpg,train,3259,1,4,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5544\live\208661.jpg,Data/train/5544/live/208661.jpg,train,5544,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4417\live\103245.jpg,Data/train/4417/live/103245.jpg,train,4417,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8523\live\113955.jpg,Data/train/8523/live/113955.jpg,train,8523,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1606\spoof\398880.jpg,Data/train/1606/spoof/398880.jpg,train,1606,1,2,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5286\live\228288.jpg,Data/train/5286/live/228288.jpg,train,5286,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2358\live\208552.jpg,Data/train/2358/live/208552.jpg,train,2358,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\823\live\339725.jpg,Data/train/823/live/339725.jpg,train,823,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\972\spoof\204097.jpg,Data/train/972/spoof/204097.jpg,train,972,1,1,3,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5205\live\386662.jpg,Data/train/5205/live/386662.jpg,train,5205,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7293\spoof\130073.jpg,Data/train/7293/spoof/130073.jpg,train,7293,1,8,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3086\spoof\029357.jpg,Data/train/3086/spoof/029357.jpg,train,3086,1,3,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2463\spoof\234821.jpg,Data/train/2463/spoof/234821.jpg,train,2463,1,3,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9050\spoof\259137.jpg,Data/train/9050/spoof/259137.jpg,train,9050,1,9,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5734\live\263877.jpg,Data/train/5734/live/263877.jpg,train,5734,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4819\live\335549.jpg,Data/train/4819/live/335549.jpg,train,4819,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\10156\spoof\031866.jpg,Data/train/10156/spoof/031866.jpg,train,10156,1,10,3,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\180\live\458028.jpg,Data/train/180/live/458028.jpg,train,180,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6963\live\132766.jpg,Data/train/6963/live/132766.jpg,train,6963,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5255\live\253615.jpg,Data/train/5255/live/253615.jpg,train,5255,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\87\live\446035.jpg,Data/train/87/live/446035.jpg,train,87,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6765\spoof\316325.jpg,Data/train/6765/spoof/316325.jpg,train,6765,1,7,3,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4549\live\249556.jpg,Data/train/4549/live/249556.jpg,train,4549,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9880\spoof\181288.jpg,Data/train/9880/spoof/181288.jpg,train,9880,1,10,4,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5391\spoof\299250.jpg,Data/train/5391/spoof/299250.jpg,train,5391,1,6,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4173\spoof\040767.jpg,Data/train/4173/spoof/040767.jpg,train,4173,1,5,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5595\spoof\488954.jpg,Data/train/5595/spoof/488954.jpg,train,5595,1,6,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5718\spoof\294112.jpg,Data/train/5718/spoof/294112.jpg,train,5718,1,6,3,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4020\spoof\288452.jpg,Data/train/4020/spoof/288452.jpg,train,4020,1,4,2,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\10127\spoof\170040.jpg,Data/train/10127/spoof/170040.jpg,train,10127,1,10,2,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6800\spoof\237457.jpg,Data/train/6800/spoof/237457.jpg,train,6800,1,7,3,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1452\spoof\338316.jpg,Data/train/1452/spoof/338316.jpg,train,1452,1,2,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9646\live\106589.jpg,Data/train/9646/live/106589.jpg,train,9646,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3314\live\363093.jpg,Data/train/3314/live/363093.jpg,train,3314,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1800\spoof\012630.jpg,Data/train/1800/spoof/012630.jpg,train,1800,1,2,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8643\live\175997.jpg,Data/train/8643/live/175997.jpg,train,8643,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\10135\spoof\181704.jpg,Data/train/10135/spoof/181704.jpg,train,10135,1,10,3,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\334\live\209711.jpg,Data/train/334/live/209711.jpg,train,334,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9270\spoof\127705.jpg,Data/train/9270/spoof/127705.jpg,train,9270,1,10,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2304\live\470819.jpg,Data/train/2304/live/470819.jpg,train,2304,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3733\live\330999.jpg,Data/train/3733/live/330999.jpg,train,3733,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\191\spoof\003084.jpg,Data/train/191/spoof/003084.jpg,train,191,1,1,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9750\live\202965.jpg,Data/train/9750/live/202965.jpg,train,9750,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\895\spoof\374539.jpg,Data/train/895/spoof/374539.jpg,train,895,1,1,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6182\live\046985.jpg,Data/train/6182/live/046985.jpg,train,6182,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1437\spoof\048194.jpg,Data/train/1437/spoof/048194.jpg,train,1437,1,7,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1349\live\402335.jpg,Data/train/1349/live/402335.jpg,train,1349,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9816\spoof\197508.jpg,Data/train/9816/spoof/197508.jpg,train,9816,1,10,3,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2207\live\430119.jpg,Data/train/2207/live/430119.jpg,train,2207,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3836\live\393790.jpg,Data/train/3836/live/393790.jpg,train,3836,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8628\spoof\451869.jpg,Data/train/8628/spoof/451869.jpg,train,8628,1,9,3,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7636\live\445911.jpg,Data/train/7636/live/445911.jpg,train,7636,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7632\live\426926.jpg,Data/train/7632/live/426926.jpg,train,7632,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9360\spoof\253898.jpg,Data/train/9360/spoof/253898.jpg,train,9360,1,10,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2579\live\105760.jpg,Data/train/2579/live/105760.jpg,train,2579,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5220\spoof\448447.jpg,Data/train/5220/spoof/448447.jpg,train,5220,1,6,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9302\spoof\306539.jpg,Data/train/9302/spoof/306539.jpg,train,9302,1,10,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9353\spoof\261772.jpg,Data/train/9353/spoof/261772.jpg,train,9353,1,10,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3702\live\361675.jpg,Data/train/3702/live/361675.jpg,train,3702,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\908\live\126550.jpg,Data/train/908/live/126550.jpg,train,908,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6001\spoof\413999.jpg,Data/train/6001/spoof/413999.jpg,train,6001,1,6,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2251\live\096720.jpg,Data/train/2251/live/096720.jpg,train,2251,0,0,0,0
